Question Title,Question,Tags,Question_User_Id,Answer_User_Id
How to access strava API?,"<p>I am trying to access strava's API on arduino esp8266. My http.GET() using the ESP8266HTTPClient.h header is returning -1 which means that it fails to connect at some point (HTTPC_ERROR_CONNECTION_REFUSED). I am able to access other sites but am just having trouble linking up to Strava. <a href=""https://developers.strava.com/docs/reference/"" rel=""nofollow noreferrer"">Here is Strava's api site</a></p>

<pre><code>#include &lt;ESP8266WiFi.h&gt;
#include &lt;ESP8266HTTPClient.h&gt;
#include &lt;ArduinoJson.h&gt;

const char* ssid = ""**SSIDNAME**"";
const char* password = ""**PASSWORD**"";

void setup() 
{
  Serial.begin(115200);
  WiFi.begin(ssid, password);

  while (WiFi.status() != WL_CONNECTED) 
  {
    delay(1000);
    Serial.println(""Connecting..."");
  }
}

void loop() 
{
  if (WiFi.status() == WL_CONNECTED) 
  {
    Serial.println(""Connected!"");
    HTTPClient http; //Object of class HTTPClient
    http.begin(""https://www.strava.com/athletes/**ATHLETENUMBER**"", ""**MY CLIENT SECRET**"");
    int httpCode = http.GET();

    if (httpCode &gt; 0) 
    {
      const size_t bufferSize = JSON_OBJECT_SIZE(2) + JSON_OBJECT_SIZE(3) + JSON_OBJECT_SIZE(5) + JSON_OBJECT_SIZE(8) + 370;
      DynamicJsonBuffer jsonBuffer(bufferSize);
      JsonObject&amp; root = jsonBuffer.parseObject(http.getString());

      const char* miles = root[""all_run_totals""]; 

      Serial.print(""Total miles:"");
      Serial.println(miles);
    }
    http.end(); //Close connection
  }
  delay(60000);
}
</code></pre>
","http,arduino,esp8266,http-get,strava",57385712,57434773
Sharing a function scoped pytest fixture among a class tests,"<p>I have a <code>function</code> fixture that is called for each test:</p>

<pre class=""lang-py prettyprint-override""><code>@pytest.fixture
def my_app():
    yield app...

def test_app(my_app):
   ...

def test_other_app(my_app):
   ...
</code></pre>

<p>This works fine so far. But now, I have a few other tests for whom I want to share across them a single <code>my_app</code> instance . So, I created a new <code>shared_app</code> fixture with class scope that ideally would take a single <code>my_app</code> instance and share it at the class level like in the following code:</p>

<pre class=""lang-py prettyprint-override""><code>@pytest.fixture(scope='class')
def shared_app(my_app):
    yield my_app

class InterestingTest(object):
    def test_shared_app(shared_app):
       ...

    def test_other_shared_app(shared_app):
       ...
</code></pre>

<p>But this results in the following <strong>error</strong>: <code>ScopeMismatch: You tried to access the 'function' scoped fixture 'shared_app' with a 'class' scoped request object, involved factories</code></p>

<p>I also tried moving the fixture to the class, e.g.:</p>

<pre class=""lang-py prettyprint-override""><code>
class InterestingTest(object):
@pytest.fixture(autouse=True, scope='class')
    def shared_app(my_app):
        self.my_app = my_app
        yield

    def test_shared_app():
       ...

    def test_other_shared_app():
       ...
</code></pre>

<p>and it gives the same error. And similarly, removing <code>scope='class'</code>, then the fixture doesn't ever seem to be called. Adding <code>shared_app</code> explicitly to the tests, then <code>shared_app</code> is not actually shared, but is created for each test.</p>

<p>So, how can I share a <code>function</code> fixture among a few tests in a class?</p>
","python,testing,pytest,fixtures",57384958,0
How to integrate SwiftLint with an iOS app using Swift Package Manager?,"<p>I'm creating a new iOS app in Xcode 11 (beta 5) and I'd like to try using Swift Package Manager instead of CocoaPods for managing dependencies. </p>

<p>A common pattern when using SwiftLint and CocoaPods is to add SwiftLint as a dependency and then add a build phase to execute <code>${PODS_ROOT}/SwiftLint/swiftlint</code>; this way all developers end up using the same version of SwiftLint.</p>

<p>If I try to add SwiftLint as a SwiftPM dependency in Xcode, the executable target that I need is disabled:</p>

<p><a href=""https://i.stack.imgur.com/vlja1.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/vlja1.png"" alt=""Add Package Screenshot""></a></p>

<p>I was able to fake it by creating a dummy <code>Package.swift</code> with no products or targets and running <code>swift run swiftlint</code> in my build phase, but it feels hacky and weird:</p>

<pre><code>// swift-tools-version:5.1
import PackageDescription

let package = Package(
    name: ""dummy-package"",
    products: [],
    dependencies: [
        .package(url: ""https://github.com/realm/SwiftLint.git"", from: ""0.34.0"")
    ],
    targets: []
)
</code></pre>

<p>Is there a way do this without creating a dummy package? Or is Swift Package Manager just not the right tool for this particular use case?</p>
","ios,xcode11,swift-package-manager,swiftlint",57461737,58036391
Unable to run react-native-cli starter android app on device/emulator,"<p>I have initiated an starter app with <a href=""https://facebook.github.io/react-native/docs/getting-started"" rel=""nofollow noreferrer"">React native Cli official documentation</a>, after connecting adb emulator or physiacl device through usb, adb devices shows the device, it says <code>jetifier found 85 files to forward-jetify, using 4 workers...</code> and  does nothing.
<a href=""https://i.stack.imgur.com/FWsV4.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/FWsV4.png"" alt=""enter image description here""></a></p>

<p>while trying to open android folder in android studio and run it  says <code>gradle sync failed...NDK version not found!</code>
don't know whats theproblm? 
Is there any issue with the latest version of react-native.</p>

<p><strong><em>Edit</em></strong></p>

<p>later i was able to run it through android studio, but now it throws this error.
<a href=""https://i.stack.imgur.com/Q9VYi.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Q9VYi.png"" alt=""opening screen, unable to load script""></a></p>
","react-native,android-studio,react-native-cli",57606384,0
Can&#39;t debug expo project on vscode,"<p>I have an expo project, which we can run and build and it works correctly in android and iOS. What I want is to debug said project using my Visual Studio Code.</p>

<p>I followed some guides and tried the following:</p>

<ol>
<li>Adding React Native Tools extension in vscode.</li>
<li>Adding the ""Attach to packager"" configuration in the vscode
debugger.</li>
<li>Changing the ""react-native.packager.port"" in settings.json to match
the expo packager port (19001)</li>
<li>Running expo (expo start)</li>
<li>And tried to start the debugger with ""Debug JS remotely"" both
enabled and disabled and also with the chrome debugger open or closed</li>
</ol>

<p>The result I get is the small window with the debugger controls appears for a second and then dissapears, without any logs or evidence that it did something. I checked the terminal tab, the output tab and the debug console tab in vscode</p>

<p>By the way, when I enable ""Debug JS remotely"" the chrome debugger does launch and works perfectly.</p>

<p>My launch.json was autogenerated by the react native tools extension. I also tried adding ""sourceMaps"":true to the attach configuration and the end result was the same. Here is my code:</p>

<pre><code>{
// Use IntelliSense to learn about possible attributes.
// Hover to view descriptions of existing attributes.
// For more information, visit: https://go.microsoft.com/fwlink/?linkid=830387
""version"": ""0.2.0"",
""configurations"": [
    {
        ""name"": ""Debug Android"",
        ""cwd"": ""${workspaceFolder}"",
        ""type"": ""reactnative"",
        ""request"": ""launch"",
        ""platform"": ""android""
    },
    {
        ""name"": ""Debug iOS"",
        ""cwd"": ""${workspaceFolder}"",
        ""type"": ""reactnative"",
        ""request"": ""launch"",
        ""platform"": ""ios""
    },
    {
        ""name"": ""Attach to packager"",
        ""cwd"": ""${workspaceFolder}"",
        ""type"": ""reactnative"",
        ""request"": ""attach""
    },
    {
        ""name"": ""Debug in Exponent"",
        ""cwd"": ""${workspaceFolder}"",
        ""type"": ""reactnative"",
        ""request"": ""launch"",
        ""platform"": ""exponent""
    }
]
</code></pre>

<p>}</p>

<p>Just in case you need it, the OS is Ubuntu 16.04</p>

<p>Thanks in advance!</p>
","react-native,debugging,visual-studio-code,expo,react-native-tools",57412994,58857987
What causes GLSL recompilation of vertex shader based on state?,"<p>I am using the <strong>GL_ARB_debug_output</strong> extension. The driver gives me this warning:</p>

<p><strong><em>Program/shader state performance warning: Vertex shader in program 16 is being recompiled based on GL state.</em></strong></p>

<p>So, I tried setting various GL state before I compile my shader, including:</p>

<p><strong>GL_BLEND</strong>,
<strong>GL_CULL_FACE</strong>,
<strong>GL_DEPTH_TEST</strong>,
the polygon-offset,
and the blendfunc.</p>

<p>But it still recompiles upon first draw.</p>

<p>What are the typical pieces of state that could cause the driver to recompile a vertex shader?</p>
","opengl,glsl,vertex-shader",57454921,0
Share text with WhatsApp on Android &quot;Can&#39;t send empty message&quot;,"<p>When I'm trying to share text using intent mechanism and pick WhatsApp, it says:</p>

<blockquote>
  <p>Can't send empty message</p>
</blockquote>

<p>I've read an official docs about Android integration here: <a href=""https://faq.whatsapp.com/en/android/28000012"" rel=""nofollow noreferrer"">https://faq.whatsapp.com/en/android/28000012</a></p>

<p>My code:</p>

<pre><code>public void shareText(String label, CharSequence title, CharSequence body) {
        final Intent intent = new Intent(Intent.ACTION_SEND);
        intent.addFlags(Intent.FLAG_ACTIVITY_NEW_TASK);
        intent.setType(""text/plain"");
        intent.putExtra(Intent.EXTRA_SUBJECT, title.toString());
        intent.putExtra(Intent.EXTRA_TEXT, TextUtils.concat(title, body));

        final Intent chooser = Intent.createChooser(intent, label);
        chooser.addFlags(Intent.FLAG_ACTIVITY_NEW_TASK);

        if (chooser.resolveActivity(mContext.getPackageManager()) != null) {
            mContext.startActivity(chooser);
        }
 }
</code></pre>

<p>Am I doing something wrong? Or is it bug with WhatsApp messenger?</p>

<p>P.S. arguments <code>title</code> and <code>body</code> are not empty in my case.</p>
","android,whatsapp",57473731,57474840
Extending Components in rebass.js?,"<p>Beginner here. As of now I can use <code>Box</code> like so:</p>

<pre><code>&lt;Box
  p={5}
  fontSize={4}
  width={[ 1, 1, 1/2 ]}
  color='white'
  bg='magenta'&gt;
  Box
&lt;/Box&gt;
</code></pre>

<p>and give it certain specified props, <a href=""https://rebassjs.org/Box"" rel=""nofollow noreferrer"">as it says on the site</a>:</p>

<pre><code>All margin and padding props
width: responsive width
fontSize: responsive font size
color: text color
bg: background color
flex: CSS flex shorthand property
order: CSS order property
alignSelf: CSS align-self property
</code></pre>

<p><strong>Question:</strong> What if I need more props? </p>

<p>I know that I can <a href=""https://rebassjs.org/extending"" rel=""nofollow noreferrer"">extend rebass components</a>, however, this seems to hard-code certain CSS properties into the component. E.g. If my Box is always purple I can create <code>PurpleBox</code> and save the color there. Or on their website there is this example:</p>

<pre><code>const Container = props =&gt;
  &lt;Box
    {...props}
    mx='auto'
    css={{
      maxWidth: '1024px'
    }}
  /&gt;
</code></pre>

<p>Fair enough!
What what of I need to create a component, say, <code>PositionedBox</code> which gets an additional <code>position</code> prop for relative <strong>or</strong> absolute positioning?</p>

<p>I would like to use it like so:</p>

<pre><code>&lt;Box
  p={5}
  fontSize={4}
  width={[ 1, 1, 1/2 ]}
  color='white'
  bg='magenta'
  position='abs'&gt;
  Box
&lt;/Box&gt;
</code></pre>

<p>Is this possible? Not sure how I could accomplish this.</p>
","javascript,css,reactjs,rebass",57326650,0
Why does reinterpret_cast work in some cases but not others?,"<p>I just started working with a team that is using <code>reinterpret_cast</code> when clearly it should be <code>dynamic_cast</code>. Although they are using <code>reinterpret_cast</code> the code still seems to work just fine so I decided to leave it alone until recently when it final stopped working. </p>

<pre class=""lang-cpp prettyprint-override""><code>struct Base {
 virtual void do_work() = 0;
};
struct D1 : public Base {
 virtual void do_work();
 std::vector&lt;int&gt; i;
};

struct D2: public D1 { 
 void do_work()
};

struct Holds_data {
    std::vector&lt;int&gt; i;
};
struct Use_data : public Holds_data {
 virtual void do_work();
};


struct A : public Use_data, public Base {
    void do_work();
};

//case 1
// this code works
Base* working = new D2();
D2*   d2_inst = reinterpret_cast&lt;D2*&gt;(working);


//case 2
Base* fail = new A();
A*    A_inst  = reinterpret_cast&lt;A*&gt;(fail); // fails
A*    A_inst  = dynamic_cast&lt;A*&gt;(fail);     // works
</code></pre>

<p>in case 1 there does not seem to be a problem reinterpret cast SEEMS to work just fine. 
in case 2 i noticed the internal data of std::vector seems to be corrupted when using reinterpret cast</p>

<p>My question is why does case 1 pass? Shouldn't there be data corruption within the std::vector?</p>
","c++,dynamic-cast,reinterpret-cast",57597075,57598134
What Typescript type is a change event? (In Angular),"<p>I'm trying to figure out what Typescript type a change event is used in an Angular project.</p>

<p>The code is something simple like this:</p>

<p><strong>file-upload.component.html</strong></p>

<pre class=""lang-html prettyprint-override""><code>&lt;input type=""file"" (change)=""onChange($event)""/&gt;
</code></pre>

<p><strong>file-upload.ts</strong></p>

<pre><code>public onChange(event: Event): void {
  if (event.target.files &amp;&amp; event.target.files.length) {
    const [file] = event.target.files;
    console.log(file);
  }
}
</code></pre>

<p>Typing the event as <code>Event</code> gives me the following Typescript linting error:</p>

<pre class=""lang-none prettyprint-override""><code>Property 'files' does not exist on type 'EventTarget'
</code></pre>

<p>What should I be typing this if not <code>Event</code>?</p>
","angular,typescript",57700163,57701995
Android check with NoClassDefFoundError: javax/xml/bind/JAXBException,"<p>I'm trying to run the ./gradlew clean check but I'm facing the following error:</p>

<pre><code>&gt; Task :app:kaptDebugKotlin FAILED
e: java.lang.NoClassDefFoundError: javax/xml/bind/JAXBException
        at java.base/java.lang.Class.getDeclaredConstructors0(Native Method)
        at java.base/java.lang.Class.privateGetDeclaredConstructors(Class.java:3137)
        at java.base/java.lang.Class.getConstructor0(Class.java:3342)
        at java.base/java.lang.Class.newInstance(Class.java:556)
        at org.jetbrains.kotlin.cli.jvm.plugins.ServiceLoaderLite.loadImplementations(ServiceLoaderLite.kt:50)
        at org.jetbrains.kotlin.kapt3.ClasspathBasedKapt3Extension$loadProcessors$efficientProcessorLoader$1.doLoadProcessors(Kapt3Extension.kt:83)
... more ...
Caused by: java.lang.ClassNotFoundException: javax.xml.bind.JAXBException
        at java.base/java.net.URLClassLoader.findClass(URLClassLoader.java:471)
        at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:588)
        at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:521)
</code></pre>

<p>There's anything that could be missing on gradle configuration?</p>
","android,android-studio",57471085,57734121
&quot;No instance of overloaded function CreateWidget&quot; error when trying to add viewport through C++ in Unreal,"<p>I'm trying to add a user widget to my viewport through C++ in Unreal.
I want to make the user widget a public UPROPERTY so that I can add the blueprint of the widget on the blueprint of the player class.</p>

<p>The arguments look to be matching the definition so I cannot understand why I keep getting the error:
""No instance of overloaded function CreateWidget matches the argument list""</p>

<p>What am I doing wrong here?</p>

<p>In my player class I have:</p>

<p>// player.h</p>

<pre><code>UPROPERTY(EditDefaultsOnly, BlueprintReadOnly, Category = ""Player, HUD and UI"")
    TSubclassOf&lt;class UUserWidget*&gt; CrossHairsClass;


    UPROPERTY(EditDefaultsOnly, BlueprintReadOnly, Category = ""Player, HUD and UI"")
    class UUserWidget*  CrossHairs;
</code></pre>

<p>And in the BeginPlay() function of my player cpp class I have</p>

<p>// player.cpp</p>

<pre><code>if (CrossHairsClass) {
        CrossHairs = CreateWidget&lt;UUserWidget&gt;(this, CrossHairsClass);
        CrossHairs-&gt;AddToViewport();
}
</code></pre>
","c++,unreal-engine4",57343757,0
